user_id,num_ratings,avg_rating,std_rating,avg_days_between_ratings,days_active,signup_year
022a3344-6d41-4063-9383-210c51805203,4,4.0,0.816496580927726,16.666666666666668,51,2025
022b8bed-0b57-4d98-a7d4-6d090db4089b,17,3.2941176470588234,1.6110829386763794,21.8125,357,2021
022f346a-c60e-43c2-9e28-10c03b7225b3,4,3.5,1.2909944487358056,31.0,95,2025
024f72df-113d-40ce-a8c1-14fbad296d11,4,3.25,1.707825127659933,35.333333333333336,108,2024
0259dbca-f9c9-4479-ac44-a0a7ca4cc75e,8,3.625,0.7440238091428449,14.142857142857142,102,2025
02664839-dd26-4b76-9a16-f5c2aaa5be49,4,3.0,1.8257418583505538,46.0,139,2025
0269228b-cc76-4c81-9f62-d0574897af1b,12,3.1666666666666665,1.1146408580454255,13.727272727272727,156,2024
02758f3f-4dde-4ef6-9a95-2542f55f8ba7,12,4.0,1.044465935734187,28.727272727272727,321,2024
0275fb4b-7e23-4bb1-8bbb-25618637f321,13,3.923076923076923,0.7595545253127503,29.166666666666668,355,2022
027af2ed-c8f1-4edd-9a4f-986082b8e414,19,3.6315789473684212,1.1647854507156372,17.11111111111111,316,2022
02803e18-bec8-4abc-a239-14b8580adbb6,11,4.0,1.0954451150103321,32.1,325,2023
02827c5c-6195-4b52-9aa8-c406781264f9,6,3.3333333333333335,1.632993161855452,24.0,122,2025
028928e3-cd28-4209-afa5-567ebb12ae5b,18,3.9444444444444446,1.1617543641469048,20.41176470588235,355,2021
0289baf2-5735-453c-b018-3689083a62c8,10,3.3,1.3374935098492586,36.333333333333336,332,2023
028d53d7-3f66-4349-b476-5f99e4376709,14,3.7857142857142856,0.8017837257372731,23.46153846153846,313,2021
02a12a0b-a78b-45a5-ba69-9308b4460cee,11,3.3636363636363638,0.8090398349558905,28.1,285,2022
02af6a6c-4a5e-4725-90e8-6bab53236d57,17,3.4705882352941178,1.280510008689093,21.0625,346,2022
02b2b88e-ca57-42ca-b3ec-c4c07e4f2a3b,18,3.388888888888889,1.2897281468629183,16.58823529411765,288,2022
02bdd489-a036-4f4f-a4af-537031bffb0a,19,3.263157894736842,1.367971136113539,19.11111111111111,352,2021
02d17e9e-8c69-4a40-a222-97a8bfe7bb66,8,3.75,1.0350983390135313,34.285714285714285,243,2024
02e27485-bf64-4f5c-8c00-ab6551230aec,11,4.2727272727272725,0.7862453931068966,31.0,314,2024
0314403b-dd61-4435-b379-8e82e20cf52d,12,4.166666666666667,0.8348471099367221,26.363636363636363,295,2021
0322cb1f-c8de-41cd-a4fe-6bf92c8a4c48,15,4.333333333333333,1.112697280528374,24.285714285714285,346,2022
0331a75b-4128-404c-9cfa-6707baca92a8,20,3.8,0.9514531821875087,17.157894736842106,334,2021
03348daf-3a48-43f2-babd-c0dcdd68a1f2,19,3.789473684210526,1.3975751766073286,19.0,351,2021
034020cf-5b9a-4f74-b6aa-5a38542f7d3c,3,3.0,1.0,50.5,101,2025
0341ffe5-be58-4fab-b192-be0563f0fadb,11,3.727272727272727,1.1037127426019047,30.7,313,2023
0342e85e-643c-4874-9de3-b6f21d8511ba,11,4.090909090909091,0.9438798074485389,32.7,332,2023
034432a9-0644-4867-84ad-472c41ed0763,20,3.15,1.3088765773505318,17.210526315789473,336,2022
03455030-965d-4415-97c3-e4f7a811ac0d,16,4.1875,1.0468205831628137,19.466666666666665,300,2023
035969eb-6474-4bae-a31f-5cde94a4801f,15,3.8,0.8618916073713345,20.357142857142858,293,2022
036a09d8-4bc9-4a3a-8d8d-c69780d67244,14,3.2857142857142856,1.489892687336984,25.23076923076923,333,2022
03807fd7-4201-4c9f-9e45-765f23a285e7,14,3.7142857142857144,1.3259870882635916,24.46153846153846,325,2021
038b3f99-b2eb-44ac-b86a-6d72621c382f,18,3.8333333333333335,1.0431851677040118,19.176470588235293,334,2022
038c1937-c26d-4be8-960e-1bb91ea339ad,14,3.2857142857142856,1.2043875831929896,25.846153846153847,344,2022
03a83862-0554-4b5d-8854-b3478763fcce,13,4.0,1.224744871391589,26.083333333333332,319,2023
03ae8adc-0795-4b1e-88d6-e6f90335ef1f,11,4.090909090909091,0.943879807448539,31.1,315,2022
03b3d4f1-81c1-418e-94d4-8c846952ce34,12,3.6666666666666665,1.302677894557859,30.818181818181817,345,2023
03b72824-420b-4b8d-a14f-75bb7d1eaf70,17,3.823529411764706,1.1311108542958475,21.1875,348,2021
03bf429f-f7ed-4d10-a218-177506570542,11,4.0,1.0,29.8,302,2022
03c99ed6-25f3-49eb-82f6-ef5281819d07,17,3.8823529411764706,0.9275204136012635,20.4375,335,2021
03cc09c9-8ee3-4b47-a97b-bffce3b43834,19,3.8947368421052633,1.1969747440993463,17.38888888888889,323,2021
03d7cce4-d5e9-474e-bfb3-106c06b12b89,19,3.6315789473684212,1.1160708020048364,17.5,323,2021
03e08d2e-0347-40b9-85c4-0a2706accdb8,14,4.285714285714286,0.7262730392025629,22.615384615384617,300,2023
0426fbef-32ba-4705-9559-5f01c2b91780,19,3.789473684210526,1.0316624861746777,17.444444444444443,321,2021
042ccc7c-5777-4754-8d74-e39482d1e6d5,3,4.0,1.0,37.0,75,2025
043cb2ff-7799-44df-b1ef-797127581016,1,5.0,0.0,0.0,0,2025
0443dd64-2446-426e-b6b0-7a77a4463fc2,6,3.6666666666666665,1.2110601416389966,20.2,103,2024
044b9722-d726-419a-aee3-33de361e625f,16,3.9375,0.7719024117939607,20.933333333333334,321,2021
0462ed39-5001-43a1-b7a4-2b604946e401,20,4.15,0.8750939799154207,17.210526315789473,337,2023
046abd38-be14-4fc2-8a04-941335e0f5ef,13,3.6923076923076925,1.1094003924504583,23.416666666666668,285,2024
0484385a-6a2c-4a4e-adcc-ce2c34a0fad2,19,3.5789473684210527,1.2163602113447687,18.833333333333332,346,2021
049b1f8a-b4f2-4e5b-9446-fc5fabba03ce,14,3.9285714285714284,1.1411388181101376,19.307692307692307,257,2021
04a2df4b-581c-49a9-aa76-1805eb48b50a,10,3.3,1.0593499054713804,25.666666666666668,235,2024
04a65f07-9502-4a9d-b3a8-80e64458febb,11,4.0,0.8944271909999159,34.3,349,2021
04a6f6d7-0f57-499a-8f2b-bcacda08e8c2,2,3.0,1.4142135623730951,3.0,3,2025
04cf4d49-4523-4cad-8240-e82c8ea8c1b8,2,3.5,0.7071067811865476,34.0,34,2025
04d7d880-2902-4019-941b-ff5562c3f0a3,20,3.45,1.2763022245616642,16.526315789473685,323,2022
04f09731-8f57-4d57-87d0-f2afe7777885,16,3.4375,1.3149778198382918,21.6,330,2022
04f5b4e7-6df1-4d84-8e8c-7b35a54a81f1,1,3.0,0.0,0.0,0,2025
04fa1175-a83e-495a-8411-d40b8db41dd9,16,4.125,0.9574271077563381,23.333333333333332,356,2021
0509a738-f8cf-4ee4-8f2e-433ecb062443,15,3.6,1.1212238211627763,23.714285714285715,338,2021
05229dfe-a5ec-406f-8bab-444487b094c9,19,3.6842105263157894,1.335524515310053,18.166666666666668,336,2021
0535cb6c-1ce3-4d39-99c4-e0b92fd5751c,18,3.7222222222222223,1.3197840980097757,15.352941176470589,269,2022
0545acae-1166-487b-b36d-a7baeb7181a6,12,3.8333333333333335,1.1146408580454255,29.09090909090909,325,2022
0550d026-a943-4d4c-8a50-a849e902df42,10,3.9,1.1005049346146119,29.88888888888889,274,2022
056a8f84-38d8-42e1-8520-7d1baacd1581,20,3.85,1.0894228312566054,18.263157894736842,355,2022
056e6098-746f-451a-bc91-1a8c650a0b32,3,3.6666666666666665,1.5275252316519468,37.0,75,2025
057030d4-e000-4e11-ba80-9c9893b83b77,9,3.111111111111111,1.0540925533894598,13.5,110,2025
0583af9f-d47a-4f94-bedb-825e876c470c,14,3.7142857142857144,1.0690449676496976,23.307692307692307,308,2022
0585b8a6-9431-4989-91ce-25984d6b90ff,15,4.0,1.0,24.642857142857142,352,2022
05861de4-fd15-46bf-a910-33f2295688cd,17,3.6470588235294117,1.1694644324747672,19.3125,317,2024
058faec7-5720-43d0-8f08-28b4206bde14,19,3.8947368421052633,0.8752610304046612,19.5,359,2022
0594c719-099c-44a5-9449-4144b3ce10cc,4,3.25,1.2583057392117916,13.333333333333334,41,2025
05a4020b-25ff-4949-a132-a9c967e6d573,10,4.1,1.1972189997378646,20.77777777777778,192,2024
05a68145-3386-4f50-9789-12450f99b70c,12,3.5833333333333335,1.2401124093721456,24.90909090909091,278,2022
05a8ddab-58d4-4208-ae22-e67e0db4c3cd,1,2.0,0.0,0.0,0,2025
05b7b8d0-4c5a-45bc-88b7-af9648d62eea,4,5.0,0.0,11.666666666666666,36,2025
05bee61e-8b95-434c-a850-e79f7b9afad1,20,3.6,1.231174022502185,18.526315789473685,361,2021
05d7d6fc-c95d-4c1e-b6ec-f8453f6d049f,10,3.8,1.2292725943057183,25.333333333333332,231,2021
05dc50c4-a9e4-4ae7-9ccd-55af0efdca7a,17,3.4705882352941178,1.007326105267277,19.625,322,2024
05e70808-f304-413d-925c-a9a7421bfcc6,19,3.6842105263157894,0.9459053029269172,18.61111111111111,343,2023
05ee70c9-1234-471b-93e6-84125db5ca7e,11,3.5454545454545454,1.4396969378057567,32.6,331,2021
05f11a67-cafb-4207-a38a-e41e624afd9b,15,4.0,1.0690449676496976,24.785714285714285,353,2021
05f69063-5daa-4449-8324-9dcc09076c8d,8,4.125,0.8345229603962802,15.857142857142858,116,2025
05f775bf-f3d6-496f-bd86-389ae471b094,11,3.8181818181818183,1.1677484162422844,22.1,225,2022
05fad66f-a59e-425f-b240-636e56ff367f,18,3.888888888888889,0.8323523637957305,19.529411764705884,341,2022
0619352f-c221-4e73-9c67-bdf146270d1f,10,3.7,1.4944341180973262,38.111111111111114,346,2022
06202604-6b6e-47b1-901e-5cfea8a27186,7,3.5714285714285716,1.2724180205607034,16.5,102,2025
0634f5f2-a22e-4777-815f-c7731ed855c3,17,3.8823529411764706,1.2689736473414486,15.75,260,2023
063573c5-92c3-4388-8145-93d84b1d4d71,11,3.8181818181818183,1.0787197799411874,30.6,308,2022
0637f881-a59b-47ff-94f3-9d9cd988053c,17,3.4705882352941178,1.124591429076774,19.0,312,2021
0656cc91-e909-499c-9bd0-f7ade15d1a84,14,4.071428571428571,0.6157279262148818,24.76923076923077,327,2022
0663ec5b-3e07-494e-b78f-1390a6565ec2,19,3.6315789473684212,1.01162829777814,17.38888888888889,322,2021
0677f52f-d7cd-4c7d-bd57-d1e6c1a0e55d,12,3.6666666666666665,1.2309149097933274,27.0,300,2023
067c23ec-3fec-4628-a35d-dfc93812b5f4,11,3.727272727272727,1.1908743922772957,32.8,334,2023
06906aa0-231b-4cd3-ae94-02843da810c8,6,4.333333333333333,1.2110601416389966,32.0,161,2024
06a6e489-885e-4c68-8b1e-73a333d17f10,3,4.666666666666667,0.5773502691896257,11.5,23,2025
06ba1b1b-611e-49c6-8fb1-cb4a41b746a7,10,2.9,1.3703203194062978,31.11111111111111,286,2024
06bc7d96-8f81-4e1e-9419-ffa170bad80f,7,3.4285714285714284,1.2724180205607034,12.5,77,2024
06c7c4c4-6374-41bf-a104-a1634b64a070,14,3.4285714285714284,1.4525460784051258,24.307692307692307,319,2022
06c92729-08cd-470d-8905-b802ccb3bb7f,14,4.5,0.8548504142651103,25.76923076923077,340,2021
06ea6afd-d64a-449b-8d6b-646dee37e369,14,4.142857142857143,0.9492622930986468,22.846153846153847,302,2021
06f4de44-78bf-4bfe-9661-a2c012e92419,10,4.1,0.875595035770913,33.22222222222222,303,2024
0700382e-ff19-40a9-9d11-edde85adfa71,17,4.176470588235294,0.8089572082044157,19.5,318,2023
070c2b69-f322-43b4-a81f-97788e676cca,19,4.052631578947368,0.8481145238787242,18.88888888888889,348,2022
0715567e-1eba-4f7a-940f-26c982ab42b3,12,3.3333333333333335,1.0730867399773196,27.363636363636363,304,2023
0724630d-9433-4536-90c6-5a7744924e01,14,3.642857142857143,1.3363062095621219,19.692307692307693,263,2023
07305117-c35d-406c-9dac-e08f30669003,15,4.066666666666666,0.9611501047232549,14.857142857142858,213,2024
07409f84-61df-40ae-81a6-61fde7e2fec3,16,3.75,1.0645812948447542,20.866666666666667,320,2023
074c017b-6df3-4e08-9f5e-7c9c8eba9006,12,4.0,0.8528028654224418,25.363636363636363,283,2024
074c9f2f-0e0a-4961-b525-7be226caed58,1,4.0,0.0,0.0,0,2025
0753fb72-0a7a-4412-90a6-6b9f9bd79349,18,4.0,1.2366938848016846,18.058823529411764,317,2024
076d6c1d-14cf-4748-aca7-0477b6b1ad19,18,3.9444444444444446,0.9983646759294875,18.0,313,2022
077e4342-5021-424e-8889-8baddc8fd0ab,14,3.7857142857142856,0.8017837257372732,20.53846153846154,274,2022
079ff6b5-db16-42ae-a6e5-a413108b52e3,15,3.6666666666666665,1.2909944487358054,21.571428571428573,308,2024
07cdf438-7094-44cf-b80f-a980a55c0994,12,3.25,1.4222261679238197,31.818181818181817,355,2024
07ce96b7-e567-4c41-a220-14305b8b145e,1,4.0,0.0,0.0,0,2025
07eb224a-0d69-4fce-bac4-d1c78c1ac6d3,9,3.6666666666666665,1.5811388300841898,8.75,72,2025
07f7ea93-7200-4b3c-b187-13cc68262413,17,3.4705882352941178,1.2307338795828047,19.75,325,2023
080cc72d-5ca1-47aa-9df5-c8b421a2d40f,10,3.7,1.1595018087284057,16.11111111111111,149,2023
081baaf8-8725-4a12-b449-762866a390f2,18,3.611111111111111,0.9164438231805329,18.470588235294116,323,2021
08329617-a3ad-4e1f-b1c0-ffca327b5f1f,8,3.875,1.3562026818605375,27.428571428571427,195,2024
083a592c-8788-42ba-b7f5-000a909fc141,11,4.0,1.0,33.4,339,2021
08427307-de05-4a06-93ad-909d1333595e,16,4.1875,1.2230426539304886,19.333333333333332,295,2024
08495c22-08a5-43c0-8b46-bd3b29db26a3,18,4.055555555555555,1.055641551364534,18.58823529411765,323,2023
0849f951-d0cd-4212-b955-6de3a48e4720,3,4.666666666666667,0.5773502691896258,9.0,19,2025
08599f76-b96e-409a-a00e-69cb1a233afb,7,4.142857142857143,0.8997354108424375,14.0,87,2025
085b26d8-5086-4145-82a5-c2e8c977485b,19,3.8947368421052633,0.8752610304046612,17.0,313,2021
085b2ce3-2fb4-4424-9e3c-8141b558cb07,10,3.6,1.577621275493231,34.55555555555556,316,2022
086b1240-3e9b-4cd4-8600-f5e4afb332c2,1,5.0,0.0,0.0,0,2025
086ccc6e-a338-4a56-bb89-2ccb1f459ab7,11,3.5454545454545454,1.4396969378057567,31.2,318,2024
08871143-6075-465c-ad00-5d4d45128ef3,16,3.4375,1.364734406395618,21.666666666666668,331,2022
08961ac5-29e7-47ae-a46c-56fad8633491,19,3.8947368421052633,0.9365858115816939,17.166666666666668,316,2022
08bbe357-7f81-4fde-a012-dfac35eac859,18,3.611111111111111,1.1950332945836273,18.235294117647058,318,2023
08c22c9d-4d35-45de-b4b1-860521cb1b2a,13,3.769230769230769,1.1657505560686465,25.25,308,2022
08c233c2-9b13-439c-8d1c-c9c1ee94da8a,4,4.25,0.4999999999999999,36.666666666666664,111,2025
08c6a77d-a92a-4f21-949f-ecfd4d58faa8,12,3.6666666666666665,0.8876253645985945,27.09090909090909,303,2021
08e01ae3-5931-426e-aef5-0cb6c882e938,19,3.6842105263157894,1.293257367998745,18.22222222222222,338,2023
08fe294a-57fd-48ca-a2de-104359f7d666,1,4.0,0.0,0.0,0,2025
09084005-a5b6-4c38-a5e1-4b4ad8e188c1,10,3.5,0.7071067811865476,34.44444444444444,316,2023
09150678-4aca-4a8a-8c12-3faf2d744499,4,3.5,1.9148542155126764,24.333333333333332,75,2025
094b2661-2466-4775-a83b-b524ae789d47,11,3.727272727272727,1.3483997249264843,31.3,317,2023
094efb82-bed1-486e-b10e-af7bb97f08fc,13,3.6153846153846154,1.0439078454267838,24.666666666666668,300,2024
09549ae9-c45e-4ac3-a5c4-1cb874e1a210,16,3.875,1.1474609652039003,21.533333333333335,330,2021
0956ff4e-9ef4-4188-9e2e-1bde11ebc8e8,16,3.875,1.2583057392117916,19.666666666666668,300,2024
0977355e-4f7f-45ad-90db-8dabe2342e61,10,3.5,1.0801234497346435,35.22222222222222,321,2022
097af457-d52b-4ad5-afc8-a317caa8ed6f,2,4.0,1.4142135623730951,75.0,75,2025
0986d578-343f-4931-a5ab-9388a13eec3d,15,3.4,1.121223821162776,23.142857142857142,331,2022
09abdf28-232c-4692-9481-c1aee0755f88,20,3.9,1.0711528467275953,16.526315789473685,324,2021
09b6d725-a76c-4c40-9e69-26099d3a18e7,10,4.0,0.47140452079103173,35.333333333333336,321,2024
09c2275f-ac91-4553-9d9e-0bcfe8e99fa1,5,4.0,1.224744871391589,14.5,60,2025
09c79464-98cd-45a1-9c43-e5a676337a3b,16,3.9375,1.181453906563152,21.6,330,2023
09cc3192-495f-4513-a536-25d363968d26,17,3.6470588235294117,1.1694644324747672,18.0,296,2021
09f7fe17-484c-43c1-87c3-9720089d3e9d,10,3.7,1.1595018087284057,35.44444444444444,323,2021
09f8f328-9783-4afe-82ad-b860055151b3,14,3.5714285714285716,1.222499691004253,24.923076923076923,332,2021
0a0aa2c0-886a-4de1-ad4b-924cba1e8e65,15,3.8,1.0823255385643322,24.357142857142858,348,2022
0a14e558-0c7c-4e81-8a2f-f576e5d1f46a,11,4.363636363636363,0.6741998624632419,30.0,304,2023
0a1f5651-b18f-412a-883b-b29091775b4f,13,4.384615384615385,0.869718492622904,24.75,303,2023
0a1fe433-8d98-44d9-8691-a94639546b3b,2,4.0,0.0,50.0,50,2025
0a3973d9-927c-4873-9dee-38ef50d331aa,17,3.7058823529411766,0.9851843661437781,20.1875,331,2023
0a3fa0c7-f7a2-4d32-bb89-0a2baaf71998,11,3.4545454545454546,1.2933395813657265,28.8,294,2023
0a528150-4584-4288-8186-0da89efd5a5f,12,4.0,0.9534625892455925,31.0,347,2021
0a52b43f-c7b6-46ef-b61b-526499184c86,14,3.5,1.4005493427717788,11.923076923076923,161,2024
0a56a934-9fae-4fc2-88b1-c70d6caf3cc9,18,3.611111111111111,1.0921586228732252,17.470588235294116,306,2024
0a58ba39-4b36-4668-a0b8-e6172bf9fdc4,12,3.5,1.087114613009218,28.727272727272727,320,2024
0a5b42b9-51fe-49c2-a850-def7706e02d1,9,4.111111111111111,0.7817359599705717,32.5,263,2024
0a6b1af7-4e81-4ef4-b033-1e7865bbbbda,16,3.5,1.0954451150103321,20.866666666666667,320,2022
0a8495cb-f221-407f-9afe-39533eea7724,18,4.111111111111111,0.9633818428657449,17.0,296,2024
0a8f7fa6-8dee-4a3b-b7dd-3d6bceed3c9f,10,3.8,1.3984117975602022,30.0,273,2021
0a96453b-2c5e-4b22-9e0f-a8823fcb096c,18,3.9444444444444446,0.9375953110592338,19.529411764705884,340,2022
0aa941a4-5fa5-4e52-a8ef-e346282430ef,4,3.5,1.9148542155126762,30.333333333333332,91,2025
0abad5a5-7a73-45f7-84e0-291ff4795eab,17,3.5294117647058822,1.1788578719900635,21.8125,355,2022
0ac174e5-daf4-4722-8a85-7d501b3a875c,14,3.7142857142857144,1.4373357526806552,26.923076923076923,355,2021
0ac1c21a-8b77-4518-a3f1-171315e80f29,11,3.3636363636363638,1.2862913567871994,32.0,325,2024
0ac25d4b-bf83-4ef0-8859-ee4f234b7624,19,3.4210526315789473,1.304513083861144,18.166666666666668,336,2021
0ac83acf-8f73-4999-b0cc-53b156e44a69,1,5.0,0.0,0.0,0,2025
0acbb666-30cc-4577-82e0-b33030c03fbd,17,3.235294117647059,1.251469724199605,19.875,325,2021
0ae961a1-aa62-4f02-ad62-8d55b1aae744,20,3.9,0.967906041546987,17.210526315789473,335,2021
0afc38b5-0c56-4b7e-9b78-43a71d381d4a,19,3.8421052631578947,1.2588865404147536,17.72222222222222,327,2021
0b03fc88-ed30-4cb3-a1fb-efbce3375227,11,4.2727272727272725,0.7862453931068962,30.4,309,2023
0b110d95-cff7-47d4-b2a2-f7adc39873d5,4,4.5,0.5773502691896258,20.666666666666668,62,2025
0b16ce03-7c4a-43d9-9077-340121b6bb5e,12,3.75,1.1381803659589922,28.454545454545453,315,2023
0b4d422e-33e8-4ddd-a066-55a7caf3a444,12,3.5,1.0,27.09090909090909,303,2021
0b4f79a7-1100-437e-8cc2-8590f3849973,16,3.75,1.3416407864998738,20.466666666666665,313,2021
0b4fb86d-6df1-4b54-b1be-c74d7076ab81,20,3.3,1.0310954828418377,17.42105263157895,339,2023
0b6a0ab9-8aba-4cd2-91c9-b497ec22c1dd,12,4.333333333333333,0.6513389472789296,21.09090909090909,238,2024
0b79a168-82fb-4d4e-ada4-d6c1b892dbb3,10,4.4,0.8432740427115678,34.333333333333336,312,2024
0b97db2d-140b-4627-9f9d-b8f93a90e0b5,17,3.823529411764706,0.8089572082044155,20.5,334,2021
0ba021aa-5d7b-41f2-97fa-6adbfda941ea,12,4.0,0.9534625892455924,30.545454545454547,341,2022
0bae0b21-b506-490c-98f3-c61695a53796,18,3.388888888888889,1.3345582608616182,17.88235294117647,311,2023
0bbdd8c8-8522-4b09-8108-03206c3cff1e,7,3.5714285714285716,1.618347187425374,9.333333333333334,58,2025
0bd9f651-49cd-471a-bed9-20657a08055b,20,3.75,1.2926920095594874,17.63157894736842,343,2021
0bec251b-e639-4ebc-af84-854531181294,19,3.3684210526315788,1.2115429242540032,16.22222222222222,300,2022
0bf1b6a2-f9ef-40e9-b1e2-c5c480326cd7,12,3.75,1.1381803659589922,27.636363636363637,309,2022
0bf260ce-1555-4a42-bcd9-985d70ae1752,5,3.6,1.140175425099138,14.75,61,2025
0bf2f889-dbd5-40f7-b5c1-c85d1e7a23ed,17,3.764705882352941,1.251469724199605,21.375,350,2022
0bff02ec-67b9-4711-9087-02e5a18ce3b5,3,3.6666666666666665,1.5275252316519465,13.5,28,2025
0c0090be-c7fc-49b5-a26a-28784d627819,11,3.727272727272727,0.7862453931068966,24.9,253,2024
0c047db2-3171-4846-b98c-bb02d1b76a89,14,3.9285714285714284,0.9168747682531899,18.384615384615383,245,2023
0c0ded8b-599b-4ae3-88f5-a690bc1915d8,11,3.5454545454545454,1.3684762594679063,19.4,197,2024
0c121a05-05ea-4903-8f3d-1a8bb9a956d9,20,3.7,1.380312702938989,16.36842105263158,319,2023
0c12e89c-971d-47da-a33d-694e98a188ed,1,3.0,0.0,0.0,0,2025
0c14bfd9-ffaf-462f-94de-c2caf0821f92,12,4.083333333333333,1.0836246694508318,30.545454545454547,342,2021
0c184523-42c4-40c0-98dc-59dd000e1fad,14,3.9285714285714284,1.2066664642907567,22.76923076923077,303,2022
0c1a1d8c-d177-409e-b9c5-ed39fb3a1347,3,3.3333333333333335,2.0816659994661326,30.5,62,2025
0c1c0560-9511-407d-91b2-c16717f79c64,17,3.5294117647058822,0.9432422182837985,21.3125,348,2023
0c299e53-43da-41e9-8772-a6dfe3df9bc4,9,4.222222222222222,0.8333333333333334,24.375,199,2024
0c45c7ac-5a8c-460e-a569-1230c0fe2504,12,3.9166666666666665,0.9003366373785201,23.181818181818183,262,2023
0c4634b0-9751-458d-9614-2506a337b8c8,11,3.909090909090909,0.9438798074485392,34.7,350,2022
0c574682-7905-4c09-a9eb-98e842197413,10,3.3,0.9486832980505138,21.0,194,2024
0c5d8299-b54e-456b-815a-5a1d45229208,20,3.7,1.260743306232687,18.42105263157895,358,2023
0c63bfa8-cc94-4e90-816c-0ea004a5bf3f,20,3.85,1.1367080817685316,15.526315789473685,304,2021
0c70449a-9e18-4b8f-b902-91f3d8f61503,5,3.6,0.8944271909999159,43.75,176,2024
0c8f0c7f-1703-45ae-9745-5d15791a76fe,8,3.625,1.302470180629319,28.285714285714285,200,2024
0c9a8dfb-383a-4827-a21e-4c784ae75047,16,3.8125,1.0468205831628137,23.6,360,2022
0c9c7a08-213c-4e04-a1c3-2ecb12a3c741,16,3.6875,1.1954775893619531,22.266666666666666,340,2022
